UF,Capital,nPessoas,sexo,idad,raca,educ,anosEst,ocup,cnae,rendOcup,rendEfet,classeOcup1,classeOcup2,peso,ln_rendaOcup,experiencia,ano
São Paulo,,4,Homem,50,Parda,Fundamental incompleto ou equivalente,6,6121,01201,1600,1600,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",71.11144516,7.37775890822787,38,2023
São Paulo,,1,Homem,63,Parda,Fundamental incompleto ou equivalente,6,9112,55000,1600,1600,Alojamento e alimentação ,Ocupações elementares,80.52504441,7.37775890822787,51,2023
São Paulo,,1,Homem,49,Branca,Médio completo ou equivalente,13,4321,85012,1600,2200,"Educação, saúde humana e serviços sociais",Trabalhadores de apoio administrativo,1619.85010014,7.37775890822787,30,2023
São Paulo,,2,Mulher,41,Branca,Fundamental incompleto ou equivalente,6,9111,97000,1600,1600,Serviços domésticos,Ocupações elementares,1530.57411339,7.37775890822787,29,2023
São Paulo,,2,Homem,44,Branca,Fundamental incompleto ou equivalente,6,7123,41000,1600,1600,Construção,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1530.57411339,7.37775890822787,32,2023
São Paulo,,3,Homem,23,Branca,Médio completo ou equivalente,13,5230,48080,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1582.07362822,7.37775890822787,4,2023
São Paulo,,1,Homem,60,Branca,Fundamental incompleto ou equivalente,7,5221,48030,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1315.18974796,7.37775890822787,47,2023
São Paulo,,3,Homem,62,Parda,Fundamental incompleto ou equivalente,6,8332,38000,1600,1600,Indústria geral,Operadores de instalações e máquinas e montadores,1255.88622755,7.37775890822787,50,2023
São Paulo,,5,Mulher,27,Branca,Médio completo ou equivalente,13,7511,48030,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1675.61243469,7.37775890822787,8,2023
São Paulo,,5,Homem,25,Branca,Médio completo ou equivalente,13,9329,10099,1600,1600,Indústria geral,Ocupações elementares,1675.61243469,7.37775890822787,6,2023
São Paulo,,4,Homem,47,Branca,Médio completo ou equivalente,13,7231,45020,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1424.69144588,7.37775890822787,28,2023
São Paulo,,5,Homem,19,Branca,Médio completo ou equivalente,13,7223,25001,1600,1600,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1175.82485565,7.37775890822787,0,2023
São Paulo,,2,Homem,54,Branca,Fundamental completo ou equivalente,10,7212,25001,1600,1600,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1257.20306696,7.37775890822787,38,2023
São Paulo,,3,Mulher,45,Preta,Superior incompleto ou equivalente,16,4110,48042,1600,2320,"Comércio, reparação de veículos automotores e motocicletas",Trabalhadores de apoio administrativo,1317.38168576,7.37775890822787,23,2023
São Paulo,,4,Homem,54,Parda,Médio completo ou equivalente,13,2433,48010,1600,1600,"Comércio, reparação de veículos automotores e motocicletas",Profissionais das ciências e intelectuais,1501.78640452,7.37775890822787,35,2023
São Paulo,,2,Mulher,48,Parda,Médio completo ou equivalente,13,7532,14001,1600,1600,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1437.17584087,7.37775890822787,29,2023
São Paulo,,4,Mulher,30,Parda,Médio completo ou equivalente,13,4226,48080,1600,1600,"Comércio, reparação de veículos automotores e motocicletas",Trabalhadores de apoio administrativo,1901.27720005,7.37775890822787,11,2023
São Paulo,,3,Homem,39,Branca,Médio completo ou equivalente,13,8153,14002,1600,1600,Indústria geral,Operadores de instalações e máquinas e montadores,481.78972928,7.37775890822787,20,2023
São Paulo,,2,Mulher,64,Branca,Fundamental completo ou equivalente,10,2355,85029,1600,1600,"Educação, saúde humana e serviços sociais",Profissionais das ciências e intelectuais,945.8042534,7.37775890822787,48,2023
São Paulo,,4,Homem,30,Parda,Médio completo ou equivalente,13,9313,41000,1600,1600,Construção,Ocupações elementares,1517.80433629,7.37775890822787,11,2023
São Paulo,,2,Mulher,25,Branca,Médio completo ou equivalente,13,8153,14001,1600,1600,Indústria geral,Operadores de instalações e máquinas e montadores,2016.46473918,7.37775890822787,6,2023
São Paulo,,2,Mulher,25,Branca,Médio completo ou equivalente,13,5223,48042,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",2016.46473918,7.37775890822787,6,2023
São Paulo,,2,Mulher,43,Branca,Médio completo ou equivalente,13,5223,48030,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1233.873404,7.37775890822787,24,2023
São Paulo,,5,Mulher,24,Branca,Superior incompleto ou equivalente,14,5223,48042,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1249.24467128,7.37775890822787,4,2023
São Paulo,,4,Mulher,27,Branca,Médio completo ou equivalente,13,9112,81011,1600,1600,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",Ocupações elementares,1269.58781098,7.37775890822787,8,2023
São Paulo,,3,Homem,21,Branca,Médio incompleto ou equivalente,12,3341,19030,1600,1600,Indústria geral,Técnicos e profissionais de nível médio,1661.63276812,7.37775890822787,3,2023
São Paulo,,3,Mulher,59,Parda,Fundamental incompleto ou equivalente,2,9111,97000,1600,1600,Serviços domésticos,Ocupações elementares,2236.97117559,7.37775890822787,51,2023
São Paulo,,3,Mulher,48,Branca,Superior completo,17,3221,86002,1600,1600,"Educação, saúde humana e serviços sociais",Técnicos e profissionais de nível médio,1172.217704,7.37775890822787,25,2023
São Paulo,,4,Mulher,23,Branca,Superior completo,17,2423,84013,1600,3200,"Administração pública, defesa e seguridade social ",Profissionais das ciências e intelectuais,2127.5957531,7.37775890822787,0,2023
São Paulo,,2,Mulher,59,Branca,Médio incompleto ou equivalente,12,4110,48042,1600,1600,"Comércio, reparação de veículos automotores e motocicletas",Trabalhadores de apoio administrativo,811.96008055,7.37775890822787,41,2023
São Paulo,,5,Mulher,43,Branca,Médio completo ou equivalente,13,7511,10010,1600,2200,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1801.49038465,7.37775890822787,24,2023
São Paulo,,5,Mulher,48,Branca,Sem instrução e menos de 1 ano de estudo,1,9211,01108,1600,1400,"Agricultura, pecuária, produção florestal, pesca e aquicultura",Ocupações elementares,1017.19928585,7.37775890822787,41,2023
São Paulo,,5,Homem,18,Parda,Médio completo ou equivalente,13,9211,01108,1600,1400,"Agricultura, pecuária, produção florestal, pesca e aquicultura",Ocupações elementares,1017.19928585,7.37775890822787,0,2023
São Paulo,,4,Homem,46,Branca,Fundamental incompleto ou equivalente,6,5153,81012,1600,1600,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1078.17355903,7.37775890822787,34,2023
São Paulo,,3,Mulher,45,Branca,Médio completo ou equivalente,13,5246,48030,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1034.06385618,7.37775890822787,26,2023
São Paulo,,5,Mulher,60,Parda,Fundamental incompleto ou equivalente,2,5120,56011,1600,1600,Alojamento e alimentação ,"Trabalhadores dos serviços, vendedores dos comércios e mercados",664.81952098,7.37775890822787,52,2023
São Paulo,,3,Homem,26,Branca,Superior completo,17,2320,93011,1600,1600,Outros Serviços,Profissionais das ciências e intelectuais,665.81461707,7.37775890822787,3,2023
São Paulo,,1,Homem,28,Parda,Médio completo ou equivalente,13,5131,56011,1600,1600,Alojamento e alimentação ,"Trabalhadores dos serviços, vendedores dos comércios e mercados",953.91638109,7.37775890822787,9,2023
São Paulo,,4,Homem,25,Branca,Médio completo ou equivalente,13,5223,48079,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",588.43237725,7.37775890822787,6,2023
São Paulo,,5,Homem,24,Parda,Médio completo ou equivalente,14,9112,42000,1600,3200,Construção,Ocupações elementares,659.29385735,7.37775890822787,4,2023
São Paulo,,4,Mulher,40,Parda,Superior completo,17,5311,85011,1600,3200,"Educação, saúde humana e serviços sociais","Trabalhadores dos serviços, vendedores dos comércios e mercados",581.07581911,7.37775890822787,17,2023
São Paulo,,4,Homem,46,Amarela,Médio completo ou equivalente,13,7212,25002,1600,3200,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",581.07581911,7.37775890822787,27,2023
São Paulo,,4,Homem,31,Parda,Superior incompleto ou equivalente,16,4311,69000,1600,1600,"Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas",Trabalhadores de apoio administrativo,564.03179975,7.37775890822787,9,2023
São Paulo,,3,Mulher,61,Parda,Fundamental incompleto ou equivalente,7,9111,97000,1600,1600,Serviços domésticos,Ocupações elementares,408.21429143,7.37775890822787,48,2023
São Paulo,,2,Homem,41,Parda,Médio completo ou equivalente,13,6112,01110,1600,1600,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",524.58968754,7.37775890822787,22,2023
São Paulo,,3,Mulher,62,Branca,Médio completo ou equivalente,13,5120,85012,1600,2400,"Educação, saúde humana e serviços sociais","Trabalhadores dos serviços, vendedores dos comércios e mercados",223.73185738,7.37775890822787,43,2023
São Paulo,,5,Homem,34,Branca,Médio completo ou equivalente,13,9313,41000,1600,1600,Construção,Ocupações elementares,393.06231083,7.37775890822787,15,2023
São Paulo,,4,Homem,47,Parda,Fundamental incompleto ou equivalente,7,6111,01117,1600,1600,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",393.68721606,7.37775890822787,34,2023
São Paulo,,2,Homem,48,Branca,Médio completo ou equivalente,13,6121,01201,1600,1600,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",394.99386053,7.37775890822787,29,2023
São Paulo,,2,Mulher,31,Parda,Superior completo,17,4229,86001,1600,0,"Educação, saúde humana e serviços sociais",Trabalhadores de apoio administrativo,1415.94170637,7.37775890822787,8,2023
São Paulo,,4,Mulher,25,Branca,Médio completo ou equivalente,13,4226,48071,1600,1600,"Comércio, reparação de veículos automotores e motocicletas",Trabalhadores de apoio administrativo,281.54163196,7.37775890822787,6,2023
São Paulo,,1,Homem,61,Preta,Fundamental incompleto ou equivalente,6,7233,20020,1600,1600,Indústria geral,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",152.78190754,7.37775890822787,49,2023
São Paulo,,2,Mulher,52,Preta,Médio completo ou equivalente,13,9111,97000,1600,1600,Serviços domésticos,Ocupações elementares,101.14676546,7.37775890822787,33,2023
São Paulo,,3,Homem,52,Branca,Fundamental incompleto ou equivalente,6,8342,19030,1600,1600,Indústria geral,Operadores de instalações e máquinas e montadores,92.61668068,7.37775890822787,40,2023
São Paulo,,3,Homem,27,Branca,Médio completo ou equivalente,13,8342,19030,1600,1600,Indústria geral,Operadores de instalações e máquinas e montadores,92.61668068,7.37775890822787,8,2023
São Paulo,,1,Homem,62,Branca,Fundamental incompleto ou equivalente,6,6121,01201,1600,2100,"Agricultura, pecuária, produção florestal, pesca e aquicultura","Trabalhadores qualificados da agropecuária, florestais, da caça e da pesca",36.3666352,7.37775890822787,50,2023
São Paulo,,5,Mulher,24,Branca,Superior completo,17,4110,48020,1600,1600,"Comércio, reparação de veículos automotores e motocicletas",Trabalhadores de apoio administrativo,51.50494921,7.37775890822787,1,2023
São Paulo,,3,Mulher,56,Parda,Fundamental completo ou equivalente,10,8183,48030,1600,1600,"Comércio, reparação de veículos automotores e motocicletas",Operadores de instalações e máquinas e montadores,5782.51587706,7.37775890822787,40,2023
São Paulo,,3,Homem,30,Branca,Superior completo,17,4110,16002,1600,2000,Indústria geral,Trabalhadores de apoio administrativo,1872.37303522,7.37775890822787,7,2023
São Paulo,,1,Homem,33,Parda,Médio completo ou equivalente,13,8321,48072,1600,1600,"Comércio, reparação de veículos automotores e motocicletas",Operadores de instalações e máquinas e montadores,3880.26907018,7.37775890822787,14,2023
São Paulo,,3,Homem,53,Branca,Médio incompleto ou equivalente,12,5153,86001,1600,2200,"Educação, saúde humana e serviços sociais","Trabalhadores dos serviços, vendedores dos comércios e mercados",2375.29362176,7.37775890822787,35,2023
São Paulo,,3,Mulher,51,Branca,Fundamental incompleto ou equivalente,6,9111,97000,1600,1600,Serviços domésticos,Ocupações elementares,1353.96111694,7.37775890822787,39,2023
São Paulo,,4,Homem,31,Parda,Fundamental incompleto ou equivalente,8,9329,16002,1600,1900,Indústria geral,Ocupações elementares,1411.87865992,7.37775890822787,17,2023
São Paulo,,3,Homem,47,Parda,Médio completo ou equivalente,13,7112,41000,1600,2800,Construção,"Trabalhadores qualificados, operários e artesões da construção, das artes mecânicas e outros ofícios",1732.46810449,7.37775890822787,28,2023
São Paulo,,3,Homem,22,Parda,Médio completo ou equivalente,13,5223,48073,1600,1600,"Comércio, reparação de veículos automotores e motocicletas","Trabalhadores dos serviços, vendedores dos comércios e mercados",1030.89157255,7.37775890822787,3,2023
São Paulo,,4,Mulher,28,Branca,Médio incompleto ou equivalente,11,4226,48030,1600,1600,"Comércio, reparação de veículos automotores e motocicletas",Trabalhadores de apoio administrativo,2396.99429502,7.37775890822787,11,2023
São Paulo,,2,Mulher,53,Parda,Fundamental completo ou equivalente,10,5311,85011,1600,1600,"Educação, saúde humana e serviços sociais","Trabalhadores dos serviços, vendedores dos comércios e mercados",1702.79142546,7.37775890822787,37,2023
